tweet_id,created_at,geo_lat,geo_long,text,user_id
395283124046684160,2013-10-29 20:16:55,42.05950658,-87.83241201,Lmao #bulls #BullsNation #bullsvsheat http://t.co/PKQD3oaNzZ,237913376
395283159857639424,2013-10-29 20:17:03,29.6395128,-95.2337508,NBA starts today! #HeatNation,342377172
395283222780579840,2013-10-29 20:17:18,30.28598508,-97.74685984,should really start capitalizing on the fact that I can bullshit a couple thousand words with only knowing a few things #BullShit #Initials,412842830
395283264036147200,2013-10-29 20:17:28,40.61891161,-74.32232739,"@iv_an18: heat bouta spank the bulls tonight ! #HeatNation" my nigga,384206913
395283363407224833,2013-10-29 20:17:52,41.96615433,-87.78292036,Way too many bros at the gym making #NBA predictions. STFU and just watch the games and let the season unfold. #Bulls #BullsNation #SeeRed,261490474
395283381325287425,2013-10-29 20:17:56,36.6324845,-119.6708472,#HeatNation Till I Die,1136280367
395283513366552576,2013-10-29 20:18:28,39.1946225,-77.1368624,Really excited about #HeatVsBulls #LakersVsClippers Tonight. May even watch em with the sound on  who knows!!!,110301072
395283575752650752,2013-10-29 20:18:43,28.0788766,-80.6557617,ring ceremony tonight.! #teamBron  #NBATipOff  #HeatNation,1062513859
395283590960791552,2013-10-29 20:18:46,41.61833194,-87.60539873,#BullsNation #bullsvsheat http://t.co/jdhowG9fdB,303514446
395284223567089664,2013-10-29 20:21:17,44.34485438,-74.14297881,“@SWAGG_IG: Bulls vs. HEAT ? #HeatNation !!! Ready.” #bullsnation!,280647294
395284308602404864,2013-10-29 20:21:37,44.34484051,-74.14300679,At 8:00 i be MIA in saints hall watching NBA basketball #bulls,280647294
395284588920324096,2013-10-29 20:22:44,25.83278566,-80.20348134,THE HEAT GET DATT HARDWARE TO NIGHT THEM RINGS #HEATNATION#LORDSORTHERINGS,608594998
395284602392428544,2013-10-29 20:22:47,32.8324308,-85.7587827,#HeatNation,222245621
395284605353222144,2013-10-29 20:22:48,26.3304681,-98.1558906,#Bulls #NBA Who is watching the bulls??,1835791536
395284672868913152,2013-10-29 20:23:04,39.74182018,-105.01190445,“@ItsHumorTruth: You can't stay mad at someone who makes you smile.” Like @Eduardo_Belmar no one can EVER stay mad at him #bullshit lol,966861470
395284678380621824,2013-10-29 20:23:06,39.37178543,-76.60328049,My team is bouta start the season off right ! #HeatNation 🔥,42224160
395284778762903552,2013-10-29 20:23:29,40.6989476,-73.39375989,Bulls Vs Heat I got #Bulls,631447731
395284885579235328,2013-10-29 20:23:55,30.32481483,-81.73146836,I can't wait to go home  play #WWE2K14 and watch #HEAT2013OpeningNight...zzz  #HeatNation,34079088
395284888708202496,2013-10-29 20:23:56,25.83276781,-80.20349888,THE HEAT GET DATT HARDWARE TO NIGHT THEM RINGS #HEATNATION#LORDSOFTHERINGS,608594998
395284932760973312,2013-10-29 20:24:06,44.34480235,-74.14291123,“@HeyTenenbaum: "@OfficialCam_: “@SWAGG_IG: Bulls vs. HEAT ? #HeatNation !!! Ready.” #bullsnation!" #HeatNation!” #Bulls!!,280647294
395284950666072064,2013-10-29 20:24:10,41.9186907,-88.0989955,Tonight the heat shall not win #BullsNation,913203895
395285033105113089,2013-10-29 20:24:30,39.13093746,-77.06827724,@pelcovideo #Heat&Hit #ChippingClinic contest starts at 5! http://t.co/mvwUfgiU29,1125267854
395285038411284480,2013-10-29 20:24:31,40.01858771,-75.91546423,4 More Hours till NBA begins #HeatVsBulls,416020179
395285035487477761,2013-10-29 20:24:31,31.75184362,-93.09407278,“@TeamH3AT_: Heat Vs. Bulls Tonight @8pm         #HeatNation 🔥🏀👏”🙌,634280764
395285105687547904,2013-10-29 20:24:47,36.20522727,-119.35055612,#Bulls First Game !!!🏀 We Coming For Ya #Heat 🔥👎 !! Season Opener !!,1393826258
395285254657044480,2013-10-29 20:25:23,40.80904074,-73.31204334,Tn marks the road to a 3peat #HeatNation,1296689552
395285460689637376,2013-10-29 20:26:12,38.8715102,-76.8813034,#Heat,259517900
395285476057178112,2013-10-29 20:26:16,41.89042564,-87.62406497,@drose returns for the #Bulls and @22wiggins debuts for the #Jayhawks in the same night! Basketball season is here!,112374515
395285616705146881,2013-10-29 20:26:49,41.46134977,-81.86162192,“@chrisbosh: Opening night! My 11th season in the league already. I'm excited  I hope you are!#heatnation” D-Rose is dunking on you tonight,2149718612
395285798691831808,2013-10-29 20:27:33,34.79638659,-82.38026013,Don't the game start at 7? #HeatNation,228552722
395286060173103104,2013-10-29 20:28:35,36.88638914,-76.3093307,Any  #HeatNation fans ?,339266039
395286069530226688,2013-10-29 20:28:37,29.71758461,-95.33776093,“@KeeUhhh: #LebronNation. #HeatNation.” 😒,145421078
395286133430448128,2013-10-29 20:28:52,30.347678,-81.58693744,#HeatNation stand the fuck up!!!!!!!!!!!,1725993709
395286167110709248,2013-10-29 20:29:00,40.47131346,-90.68509325,“@TeamH3AT_: Heat Vs. Bulls Tonight @8pm         #HeatNation 🔥🏀👏”,174103140
395286219904405504,2013-10-29 20:29:13,41.7065079,-87.6654652,Where yall at for the #Bulls game?,331025185
395286328692465665,2013-10-29 20:29:39,27.18410191,-80.3189414,MIAMI bound for NBA 2014 tip off 🏀🏀🏀🏀 #bullsnation #dRose ❤🐃🌹 @ Martin County  FL http://t.co/LQzbLi13Ur,118544743
395286353878867969,2013-10-29 20:29:45,39.0223808,-94.29888192,#HeatNation let's get it.,60806440
395286497748078592,2013-10-29 20:30:19,25.83322523,-80.20367229,WE SETING THE TONE TO NIGHT WELCOMING D-ROSE BACK THE #FLYAMI WAY #LETS#GO#HEAT#3THREEPEAT,608594998
395286532577574912,2013-10-29 20:30:28,25.79916028,-80.37732152,The #3peat after party this summer will be crazy. Can't wait  already getting my pots and pans ready.#HeatNation,68774912
395286578383175680,2013-10-29 20:30:39,41.6853861,-83.5193795,Gotta be up by 8 my #Heat play tonight,607652268
395286602332663808,2013-10-29 20:30:44,42.35184617,-87.84470647,#BullsNation,470906179
395286704665284608,2013-10-29 20:31:09,41.6853861,-83.5193795,#HeatNation Baby: ),607652268
395286755684786176,2013-10-29 20:31:21,40.10958545,-88.23116531,Hey @ajbulls any word on Noah for tonight's game? #Bulls,230320827
395286971561410561,2013-10-29 20:32:12,41.76103011,-87.55964653,Bulls vs. Heat viewing party tonight @ Loft 553 social club.7PM. 553 e. 75th Street.  Jermaine (Oozy) birthday.#Bulls,1680885055
395287040452870144,2013-10-29 20:32:29,34.37395309,-118.50936472,Everyone is way too hyped about the Bulls this year  always underestimating the champs #HeatNation,302957423
395287213371445249,2013-10-29 20:33:10,36.0158996,-77.7749436,In a couple hours my TL goin be nothing but NBA tweets  specifically how my nigga lebron cooking!#HeatNation,385061993
395287257542045696,2013-10-29 20:33:20,26.09892637,-80.19523348,Cant wait for tonight #HeatNation #HEAT2013OpeningNight 🏀🔥,608143335
395287390379466752,2013-10-29 20:33:52,32.5368286,-117.0202758,Regresa la #NBA por @canalspace   #aydiosmio.  #HeatVsBulls,496740077
395287564036210688,2013-10-29 20:34:34,28.65106513,-81.50874099,Can't wait to see Chicago give Miami this L tonight #bulls,612200359
395287580901535745,2013-10-29 20:34:38,38.87144057,-99.34293326,@GMoneyBear @cadegerhard #Heat,345681997
395287641899286528,2013-10-29 20:34:52,27.84918983,-97.22604476,longest 18months ever...#TheReturn @drose #CHIvsMIA http://t.co/xq5Y2eVl8E,31359240
395287660899864576,2013-10-29 20:34:57,33.92155916,-84.33365488,I'm mad I'm not going to be able to watch my heat get their 3rd ring tonight. But let's get it. #teamheat #heatnation #3for3 #3peat,45405358
395287708626452480,2013-10-29 20:35:08,33.659668,-112.2036892,@Pacers #heatpeat#biggestproblem,356589074
395287813660635136,2013-10-29 20:35:33,33.70056915,-84.44332508,DRose #HeatPeat,1930886768
395288022305890304,2013-10-29 20:36:23,29.6266923,-90.7508107,#HeatNation !,235802593
395288038030729216,2013-10-29 20:36:27,39.30074056,-84.51461772,The REAL KING IS BACK!!!! His debut game tonight..... Let's go #MRROSE #BULLS #HEATHATER #KILLHEAT… http://t.co/0A8miFBdZl,325934949
395288059836903424,2013-10-29 20:36:32,35.4564814,-80.56130338,#HeatNation 🏀🔥,581154913
395288088295256064,2013-10-29 20:36:39,26.12598,-80.2615951,@OTLonESPN the @MiamiHEAT biggest challege will be their own health.  #HeatNation #heatpeat # trilogy,28348237
395288337541779456,2013-10-29 20:37:38,36.42080231,-78.9266571,Miami about to have they first win for the season tonight .👌 #HeatNation,444166912
395288410375475200,2013-10-29 20:37:55,33.94781367,-118.24210122,I Wanna See D Rose Tear Up The Heat Tonight👍 #bullsvsheat  Making His Comeback #KiaTipOff13,272288222
395288434333745152,2013-10-29 20:38:01,40.87051509,-74.02441492,I'm so ready for tonight's game! #HeatNation 🏀🏀🔥,241426858
395288465149272065,2013-10-29 20:38:08,36.01320689,-83.97040546,Unplanned day off lots a weed smoking and beer drinking taking place smh... Not at the weed Smokin tho... #Bulls game n 4 hours!!!,28527150
395288540055347200,2013-10-29 20:38:26,40.73097844,-75.37942361,“@TeamH3AT_: Heat Vs. Bulls Tonight @8pm         #HeatNation 🔥🏀👏”,344977895
395288581658263552,2013-10-29 20:38:36,41.89667312,-87.62807466,#BullsNation #DRose #SeeRed,230001717
395288586704400384,2013-10-29 20:38:37,27.31154154,-80.35322765,#HeatNation,41306821
395288694212812800,2013-10-29 20:39:03,26.12598,-80.2615951,@OTLonESPN the @MiamiHEAT biggest challenge will be their own health.  #HeatNation #heatpeat #trilogy,28348237
395288760398938112,2013-10-29 20:39:19,35.08047962,-78.89540005,Who Gone Win Tonight? #Heat or #Bulls,443240158
395288763011579904,2013-10-29 20:39:19,37.99209591,-121.32379926,Bulls are about too Fuck the heats up#BullsNation @Cecepeace2,617645618
395288822046789633,2013-10-29 20:39:33,34.2122499,-82.0950905,#HeatNation,1024860541
395288819748339712,2013-10-29 20:39:33,43.30994407,-73.58749817,NBA night! #BullsVsHeat #PacersVsMagic #drose #TheReturn #bluecollargoldswagger,818408768
395288906507116544,2013-10-29 20:39:54,42.2331063,-85.62630163,Game tonightttt. #heatnation,337813733
395289034945069056,2013-10-29 20:40:24,41.76446897,-87.76784964,Well ladies and gents tonight's the night of #TheReturn of the one and only DRose.  #BullsNation #FuckLebron,283831652
395289252428128256,2013-10-29 20:41:16,36.10826171,-115.07595413,mason Wade oden Anderson battier bron bron Beasley bosh need I say more?  #Heatshow,141769002
395289267502465024,2013-10-29 20:41:20,41.47157842,-87.89905057,Heat gonna get wrecked.#BullsNation,755833412
395289269251502080,2013-10-29 20:41:20,33.97466227,-118.31209158,I can't wait to see my #Bulls smash the #cHeat,69214166
395289285571522560,2013-10-29 20:41:24,36.42072973,-78.92665768,“@_RealAssBaybay: #HeatNation where you at? 🏀🏀🏀          🏀🏀🏀🏀🔥🏀          🏀🔥🏀🏀🔥🏀🏀🏀🏀🔥🏀🏀🔥🔥🔥🔥🔥🔥🏀🏀🔥🏀🏀🏀🏀🔥🏀🏀🔥🏀         🏀🔥🏀🏀🏀🏀         🏀🏀🏀” 🙋,444166912
395289340948905984,2013-10-29 20:41:37,29.71882385,-95.34166456,Heat or bulls? #HeatNation #secondtotherockets,75376313
395289481210654720,2013-10-29 20:42:11,34.96533,-89.99068,3hrs away....#CHIvsMIA #OpeningNight @NBAonTNT,109456012
395289639902126080,2013-10-29 20:42:48,39.48450483,-119.78068412,Gonna smoke some dabs and a blunt and watch the #Heat lose,492798549
395289706646097920,2013-10-29 20:43:04,43.0361717,-87.9435154,#HeatNation Was nothing before @KingJames So congratulations! You are officially a #dickrider #lol,121855549
395289734744141826,2013-10-29 20:43:11,44.95544706,-93.15172838,@the_beckmeister #BullsNation tell em Jack!,1525758264
395289826645516289,2013-10-29 20:43:33,33.01609381,-96.80635699,Oh Snap Bulls vs. Heat Game Tonight Though!!👏👏#HeatNation,495127976
395289877060661249,2013-10-29 20:43:45,27.98628031,-80.66860765,#HeatNation,189110167
395289881166897152,2013-10-29 20:43:46,32.98026343,-96.89179625,Rose is gonna own it tonight. We all know whos gonna win 😘 #BullsNation,276311517
395289931628965888,2013-10-29 20:43:58,30.09446703,-95.98636317,“@Pv_Exposed: In other news. Basketball is back tonight.Ya'll know what that means? #HEATNATION🔥🏀” already.,540410144
395290023857512451,2013-10-29 20:44:20,30.42325623,-87.20478433,It's that time of the year #heatles,867338004
395290131978260480,2013-10-29 20:44:46,39.08543936,-76.60845224,Looks like I won't be watching the heat game so espn will be my best friend tonight lets go heat #heatnation,504985772
395290437952360448,2013-10-29 20:45:59,33.98129442,-118.3452005,#DaBulls #Chicago #BullsNation #chitown #thecombac #NBA #tipoff,34142286
395290510228979712,2013-10-29 20:46:16,37.06741018,-79.6715422,@TeamCavuto: More abuse...gov't now monitoring health behavior on #Twitter/#FB. So much for #hippa. #HeatherHansen: connect the dots!,24618161
395290541123858432,2013-10-29 20:46:23,47.57701786,-122.38466023,“@AbellaXXX: We winning by 6 or more tonight  #HeatNation” even my girl knows what's up!,404634843
395290563462692864,2013-10-29 20:46:29,38.8927894,-94.50068093,#HeatNation yeah buddy #ringnight #Heat.,46801044
395290574791528449,2013-10-29 20:46:31,42.9501218,-85.6455611,FUCK THE CHICAGO BULLS AND Y'ALL FANS #HeatNation,389065717
395290627132248064,2013-10-29 20:46:44,42.4874576,-89.1699275,So excited for the Bullls game tonight! #BullsNation #TheReturn,1188618546
395290712486318080,2013-10-29 20:47:04,34.83057248,-92.18861998,Tonight  all the real and FAKE heat fans are gonna be disappointed. #Bulls,430937971
395290892896337920,2013-10-29 20:47:47,40.7509449,-74.1570536,#HeatNation Tn,276754805
395291048022650880,2013-10-29 20:48:24,29.68281719,-95.20762288,“@AbellaXXX: We winning by 6 or more tonight  #HeatNation”double digit win baby just watch 😉,240461789
395291071913021440,2013-10-29 20:48:30,39.7656157,-86.35707784,The first game start tonite bulls vs heat #BullsNation,915832736
395291092469710848,2013-10-29 20:48:35,30.68367691,-88.04899605,No #BullsNation #BullsVsHeat,419982720
395291117606170624,2013-10-29 20:48:41,26.50988191,-80.09082459,Let's go heat. #HeatNation #HeatPeat,27670363
395291206957404160,2013-10-29 20:49:02,42.45855466,-75.07117058,#Heat http://t.co/o7BE5oTb1v,22562674
395291254470488064,2013-10-29 20:49:13,30.09446375,-95.98632028,#HeatNation ✊❤️🔥,540410144
395291257318023168,2013-10-29 20:49:14,32.52001447,-86.20661021,Bulls & Heat tonight #LebronJames #dewaynewade #HeatNation,1370454846
395291512726355968,2013-10-29 20:50:15,26.43473967,-81.77403532,@chicagobulls @TeamBulls4Life En route to AA Arena! #BullsNation http://t.co/AXIlA9PIeb,131875664
395291540194480128,2013-10-29 20:50:22,42.22753506,-83.26705002,“@Octricha__: Fuck what everyone's talking bout Miami's winning tonight #HeatNation Bitch .”,350647245
395291615583277056,2013-10-29 20:50:39,29.6386838,-82.3976455,Both my teams play tonight  im a have a good night #Heat #Clippers,279370689
395291616417550336,2013-10-29 20:50:40,33.03073,-117.04551676,Another run at a title! Can't wait!! #HeatNation,60215837
395291631374831616,2013-10-29 20:50:43,33.98092625,-118.34289318,#questforseven #bulls #Bullsfan4Life #chitown #chicago #bullsnation #thecomebac #dabulls #NBA #tipOff… http://t.co/52REQtoTyg,34142286
395291662387539968,2013-10-29 20:50:51,40.72171208,-73.60783857,In the mean time I'll be watching studying the game and waiting on that #heatpeat,1687242966
395291840829599744,2013-10-29 20:51:33,43.0477193,-87.9405099,#HeatNation ♥♥♥,1333590444
395291967942574080,2013-10-29 20:52:03,26.43416256,-81.77724661,On the way to Miami!! #BullsNation,131875664
395291966944325633,2013-10-29 20:52:03,30.29608194,-81.77763479,Soo ready for the game todayy! #bullsvsheat #Bullsnation,1864247527
395292062570283008,2013-10-29 20:52:26,41.90053775,-87.68988463,#bullsnation #reppin #chicago #derrickrose #hesback #bulletinboard #work #suntimes #beattheheat… http://t.co/AYZGNM4chN,35477615
395292089556029441,2013-10-29 20:52:32,29.37390782,-89.57861499,We gone whip the bulls ass tonight #heatpeat,482493630
395292144228782080,2013-10-29 20:52:46,37.89493956,-88.92602851,Tonight decides who wins the Eastern Conference Finals.  Just kidding but seriously.  #BeatTheHeat #Bulls #DRose,1931369119
395292198478307328,2013-10-29 20:52:58,36.21345904,-86.70090059,Can't wait to watch the #bulls and #cats tonight!! #lovebasketballseason,74342135
395292328627159040,2013-10-29 20:53:29,32.67568303,-96.85377018,The @chicagobulls and @drose start their championship title run tonight!!!! #BullsNation #NBAisBack #DRose,923536154
395292424454430720,2013-10-29 20:53:52,47.6548328,-122.3184906,NBA cant wait #heat,1500192686
395292425746677760,2013-10-29 20:53:53,40.34823719,-75.93342916,#HeatNation Since Day 0 😏👌,723820532
395292485972672512,2013-10-29 20:54:07,25.96474158,-80.26201163,“@_RealAssBaybay: #HeatNation where you at? 🏀🏀🏀          🏀🏀🏀🏀🔥🏀          🏀🔥🏀🏀🔥🏀🏀🏀🏀🔥🏀🏀🔥🔥🔥🔥🔥🔥🏀🏀🔥🏀🏀🏀🏀🔥🏀🏀🔥🏀         🏀🔥🏀🏀🏀🏀         🏀🏀🏀”,323863513
395292497271734273,2013-10-29 20:54:10,41.97329686,-87.71080594,Can't wait for this Bulls game! #BullsNation #BeatTheHeat #13 #1,519668892
395292569971994624,2013-10-29 20:54:27,39.94042039,-75.23085594,Fuck #HeatNation,253801332
395292611621449728,2013-10-29 20:54:37,35.77822183,-80.91852517,They counting us out this year I like that they choosing the field to win the chip. Just puts motivation in my boys head. #HeatNation,143937925
395292627756531712,2013-10-29 20:54:41,36.85101222,-119.68374709,#NBAOpeningNight #chivsmia #excited #cantwait,427931789
395292909081473024,2013-10-29 20:55:48,25.65736149,-80.32588913,The road to a 3PEAT starts tonight 😍🔥🏀❤ #heat,179329677
395292978941415424,2013-10-29 20:56:05,33.97577042,-117.32826758,“@R_Huizar24: #HeatNation” fucken yesss! 🙌🙌😏 #HEAT,1358101818
395293093123330048,2013-10-29 20:56:32,45.44747955,-92.55716359,Yeah  and you're going to graduate early how?.... @jamoe7756 #BULLSHIT,2163090248
395293107929247744,2013-10-29 20:56:35,41.5639514,-72.6504899,#HeatNation is back guys ...,551410303
395293134743420929,2013-10-29 20:56:42,25.7009091,-80.4304102,Everyone's so hyped about the heat game tonight and so am I!!!!! #HeatNation #HEAT2013OpeningNight,535876553
395293323554193408,2013-10-29 20:57:27,34.50305908,-82.59503015,#HeatNation #HeatNation ready for tonight 😍😍😍😍,340148598
395293381892399104,2013-10-29 20:57:41,35.1921463,-111.6585572,Buffalo Wild Wings Later ! #BullsNation,327600722
395293453501726720,2013-10-29 20:57:58,41.08348217,-81.51663938,@Raynisha_SoFly I'm not the Bulls cool #teamlakers all day. #heathater,271299477
395293565095395328,2013-10-29 20:58:24,29.56343584,-95.39235081,“@TheOfficialJDH: MY SECOND FAV. PLAYER D. ROSE GON SHINE ON DA #heat TONIGHT EASY!”✋ are you on sherm,531793948
395293658863661056,2013-10-29 20:58:47,41.6426725,-87.7167136,IF YOU #HeatNation KILL YOURSELF,126152369
395293882100883456,2013-10-29 20:59:40,41.47644923,-87.64122239,#BullsNation ❤️🏀,439528540
395294035017207808,2013-10-29 21:00:16,35.44706339,-80.60165265,#Rt #HeatNation #Fav #BullsNation,264273047
395294255725301761,2013-10-29 21:01:09,42.31788196,-87.8336714,#HeatSeason,177303551
395294361253994496,2013-10-29 21:01:34,35.20730674,-97.44114009,Lebron is making my two papers I'm writing tonight difficult #HeatNation,330836657
395294446797201409,2013-10-29 21:01:55,40.90777079,-72.65402828,My Brother Came In The House Talking About The NBA >>>> Watching The Game Later With My Other Half #KingRose#BullsNation,388507420
395294516309004288,2013-10-29 21:02:11,40.4621219,-90.67151453,Despite the amount of projects I'm doing  all will go on hold when the bulls start playing #TheReturn #Bulls,564308336
395294519127576576,2013-10-29 21:02:12,42.40983082,-88.02769598,Can't wait to watch the bulls kill the heat tonight #CHIvsMIA @drose,1529491628
395294550232928256,2013-10-29 21:02:19,36.80782654,-76.02556013,Miami is about to go off tonight #HeatNation,394989318
395294608663392256,2013-10-29 21:02:33,36.98157464,-86.45951288,@chicagobulls #BullsNation 💯,333213181
395294619816034305,2013-10-29 21:02:36,41.95072559,-87.70655628,3 more hours till gametime! #bullsvsheat,67798722
395294662900318208,2013-10-29 21:02:46,34.51238137,-78.04064624,Hype For 2Nites Game #BULLS,236943038
395294739731197954,2013-10-29 21:03:04,41.5531182,-87.4792731,Holy shit I'm way too excited for this Bulls game tonight you have no idea. #SeeRed #BullsNation #TheReturn #BULLieve,869223841
395294934904750080,2013-10-29 21:03:51,39.07958714,-84.50798752,"@kay_beeezy: Aye @ThaRealBangBang #HEATNATION ! you know I'm talkin shit this whole year again"/Laker Gang,36209572
395294941485608960,2013-10-29 21:03:52,37.7048523,-97.3399293,I swear they not ready! #HeatNation,893775216
395294965711925249,2013-10-29 21:03:58,39.5422687,-119.7771126,Where were the #HeatNation at like 5 yrs ago?,468174166
395294993939578881,2013-10-29 21:04:05,39.0852262,-94.59979,Yes Vaness   I am a Heat fan!#HeatNation,352822373
395295043918913536,2013-10-29 21:04:17,29.88939076,-97.94465123,#HeatNation 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #HeatNation,288513282
